YEAR;DAY;MONTH;CODE_INDICE_CONDICOES_ECONOMICAS_ATUAIS;INDICE_CONDICOES_ECONOMICAS_ATUAIS;CODE_IPCA_INDICE_GERAL;IPCA_INDICE_GERAL;CODE_IPCA_TAXA_VARIACAO;IPCA_TAXA_VARIACAO;CODE_PIB;PIB;CODE_TAXAS_DESEMPREGO;TAXAS_DESEMPREGO;uf;tcb;sr;cliente;ocupacao;cnae_secao;cnae_subclasse;porte;modalidade;origem;indexador;numero_de_operacoes;a_vencer_ate_90_dias;a_vencer_de_91_ate_360_dias;a_vencer_de_361_ate_1080_dias;a_vencer_de_1081_ate_1800_dias;a_vencer_de_1801_ate_5400_dias;a_vencer_acima_de_5400_dias;vencido_acima_de_15_dias;carteira_ativa;carteira_inadimplida_arrastada;ativo_problematico
2020;1;1;FCESP12_IICA12;105.78;PRECOS12_IPCA12;5331.42;PRECOS12_IPCAG12;0.21;BM12_PIB12;617747.2;ECONMI12_ALU12;3.2;AM;Bancário;S1;PF;PF - MEI;-;-;PF - Sem rendimento                          ;PF - Outros créditos;Sem destinação específica;Pós-fixado;<= 15;3465,25;8955,86;16569,65;9442,98;9230,09;0,00;0,00;47663,83;0,00;0,00
2020;1;1;FCESP12_IICA12;105.78;PRECOS12_IPCA12;5331.42;PRECOS12_IPCAG12;0.21;BM12_PIB12;617747.2;ECONMI12_ALU12;3.2;AM;Bancário;S1;PJ;-;"PJ - Comércio; reparação de veículos automotores e motocicletas";PJ - Comércio varejista de doces, balas, bombons e semelhantes;PJ - Micro                                   ;PJ - Investimento;Sem destinação específica;Prefixado;<= 15;3586,04;10258,78;15550,73;0,00;0,00;0,00;0,00;29395,55;0,00;0,00
2020;1;1;FCESP12_IICA12;105.78;PRECOS12_IPCA12;5331.42;PRECOS12_IPCAG12;0.21;BM12_PIB12;617747.2;ECONMI12_ALU12;3.2;AM;Bancário;S1;PJ;-;"PJ - Comércio; reparação de veículos automotores e motocicletas";PJ - Comércio varejista de hortifrutigranjeiros;PJ - Micro                                   ;PJ - Outros créditos;Sem destinação específica;Prefixado;51;68606,20;64927,10;16792,75;1391,40;0,00;0,00;14895,71;166613,16;11255,82;59728,74
2020;1;1;FCESP12_IICA12;105.78;PRECOS12_IPCA12;5331.42;PRECOS12_IPCAG12;0.21;BM12_PIB12;617747.2;ECONMI12_ALU12;3.2;AM;Bancário;S1;PJ;-;"PJ - Comércio; reparação de veículos automotores e motocicletas";PJ - Comércio varejista de materiais de construção em geral;PJ - Médio                                   ;PJ - Capital de giro rotativo;Sem destinação específica;Prefixado;52;2033983,60;1820662,28;10043,19;7909,67;8828,60;0,00;128592,21;4010019,55;128361,21;263487,87
2020;1;1;FCESP12_IICA12;105.78;PRECOS12_IPCA12;5331.42;PRECOS12_IPCAG12;0.21;BM12_PIB12;617747.2;ECONMI12_ALU12;3.2;AM;Bancário;S1;PJ;-;PJ - Transporte, armazenagem e correio;PJ - Atividades de agenciamento marítimo;PJ - Pequeno                                 ;PJ - Capital de giro;Sem destinação específica;Pós-fixado;<= 15;25048,69;64858,93;93238,99;5155,21;0,00;0,00;0,00;188301,82;0,00;0,00
2020;1;1;FCESP12_IICA12;105.78;PRECOS12_IPCA12;5331.42;PRECOS12_IPCAG12;0.21;BM12_PIB12;617747.2;ECONMI12_ALU12;3.2;AM;Bancário;S3;PJ;-;"PJ - Comércio; reparação de veículos automotores e motocicletas";PJ - Comércio varejista de medicamentos veterinários;PJ - Pequeno                                 ;PJ - Capital de giro rotativo;Sem destinação específica;Prefixado;<= 15;0,00;9429,80;0,00;0,00;0,00;0,00;0,00;9429,80;0,00;0,00
2020;1;1;FCESP12_IICA12;105.78;PRECOS12_IPCA12;5331.42;PRECOS12_IPCAG12;0.21;BM12_PIB12;617747.2;ECONMI12_ALU12;3.2;AM;Bancário;S3;PJ;-;"PJ - Comércio; reparação de veículos automotores e motocicletas";PJ - Comércio varejista especializado de equipamentos de telefonia e comunicação;PJ - Médio                                   ;PJ - Capital de giro;Sem destinação específica;Flutuantes;<= 15;39372,27;106309,08;52376,76;0,00;0,00;0,00;0,00;198058,11;0,00;0,00
2020;1;1;FCESP12_IICA12;105.78;PRECOS12_IPCA12;5331.42;PRECOS12_IPCAG12;0.21;BM12_PIB12;617747.2;ECONMI12_ALU12;3.2;AM;Bancário;S3;PJ;-;PJ - Indústrias de transformação;PJ - Fabricação de estruturas metálicas;PJ - Médio                                   ;PJ - Financiamento de infraestrutura/desenvolvimento/projeto e outros créditos;Com destinação específica;Pós-fixado;28;418082,50;1087166,13;1387870,66;89750,66;0,00;0,00;0,00;2982869,95;0,00;0,00
2020;1;1;FCESP12_IICA12;105.78;PRECOS12_IPCA12;5331.42;PRECOS12_IPCAG12;0.21;BM12_PIB12;617747.2;ECONMI12_ALU12;3.2;AM;Bancário;S4;PJ;-;PJ - Alojamento e alimentação;PJ - Hotéis;PJ - Micro                                   ;PJ - Operações com recebíveis;Sem destinação específica;Prefixado;<= 15;1470,34;0,00;0,00;0,00;0,00;0,00;0,00;1470,34;0,00;0,00
2020;1;1;FCESP12_IICA12;105.78;PRECOS12_IPCA12;5331.42;PRECOS12_IPCAG12;0.21;BM12_PIB12;617747.2;ECONMI12_ALU12;3.2;AM;Cooperativas;S5;PJ;-;PJ - Construção;PJ - Construção de edifícios;PJ - Médio                                   ;PJ - Capital de giro rotativo;Sem destinação específica;Prefixado;<= 15;352492,93;0,00;0,00;0,00;0,00;0,00;0,00;352492,93;0,00;352492,93
2020;1;1;FCESP12_IICA12;105.78;PRECOS12_IPCA12;5331.42;PRECOS12_IPCAG12;0.21;BM12_PIB12;617747.2;ECONMI12_ALU12;3.2;AM;Não bancário;S4;PJ;-;PJ - Atividades profissionais, científicas e técnicas;PJ - Agências de publicidade;PJ - Pequeno                                 ;PJ - Investimento;Sem destinação específica;Prefixado;<= 15;4312,21;12936,64;14374,05;0,00;0,00;0,00;0,00;31622,90;0,00;31622,90
2020;1;1;FCESP12_IICA12;105.78;PRECOS12_IPCA12;5331.42;PRECOS12_IPCAG12;0.21;BM12_PIB12;617747.2;ECONMI12_ALU12;3.2;AP;Bancário;S1;PJ;-;"PJ - Comércio; reparação de veículos automotores e motocicletas";"PJ - Comércio varejista de bicicletas e triciclos; peças e acessórios";PJ - Pequeno                                 ;PJ - Outros créditos;Sem destinação específica;Pós-fixado;<= 15;0,00;0,00;0,00;0,00;0,00;0,00;5650,05;5650,05;0,00;5650,05
2020;1;1;FCESP12_IICA12;105.78;PRECOS12_IPCA12;5331.42;PRECOS12_IPCAG12;0.21;BM12_PIB12;617747.2;ECONMI12_ALU12;3.2;AP;Bancário;S2;PF;PF - MEI;-;-;PF - Até 1 salário mínimo                    ;PF - Cartão de crédito;Sem destinação específica;Prefixado;<= 15;0,00;0,00;0,00;0,00;0,00;0,00;561,80;561,80;561,80;561,80
2020;1;1;FCESP12_IICA12;105.78;PRECOS12_IPCA12;5331.42;PRECOS12_IPCAG12;0.21;BM12_PIB12;617747.2;ECONMI12_ALU12;3.2;BA;Bancário;S1;PF;PF - Servidor ou empregado público;-;-;PF - Mais de 1 a 2 salários mínimos          ;PF - Veículos;Com destinação específica;Pós-fixado;<= 15;2473,80;7421,40;6596,43;0,00;0,00;0,00;16,65;16508,28;0,00;0,00
2020;1;1;FCESP12_IICA12;105.78;PRECOS12_IPCA12;5331.42;PRECOS12_IPCAG12;0.21;BM12_PIB12;617747.2;ECONMI12_ALU12;3.2;BA;Bancário;S1;PJ;-;PJ - Agricultura, pecuária, produção florestal, pesca e aqüicultura;PJ - Cultivo de manga;PJ - Pequeno                                 ;PJ - Rural e agroindustrial;Com destinação específica;Prefixado;<= 15;21000,96;225739,01;281192,20;72526,82;0,00;0,00;63173,81;663632,80;0,00;0,00
2020;1;1;FCESP12_IICA12;105.78;PRECOS12_IPCA12;5331.42;PRECOS12_IPCAG12;0.21;BM12_PIB12;617747.2;ECONMI12_ALU12;3.2;BA;Bancário;S1;PJ;-;PJ - Atividades administrativas e serviços complementares;PJ - Atividades de teleatendimento;PJ - Grande                                  ;PJ - Outros créditos;Sem destinação específica;Prefixado;<= 15;11861,41;12593,28;0,00;0,00;0,00;0,00;0,00;24454,69;0,00;0,00
2020;1;1;FCESP12_IICA12;105.78;PRECOS12_IPCA12;5331.42;PRECOS12_IPCAG12;0.21;BM12_PIB12;617747.2;ECONMI12_ALU12;3.2;BA;Bancário;S1;PJ;-;PJ - Atividades profissionais, científicas e técnicas;PJ - Serviços de perícia técnica relacionados à segurança do trabalho;PJ - Pequeno                                 ;PJ - Capital de giro;Sem destinação específica;Prefixado;<= 15;34343,52;18824,81;1929,71;0,00;0,00;0,00;3448,47;58546,51;0,00;0,00
2020;1;1;FCESP12_IICA12;105.78;PRECOS12_IPCA12;5331.42;PRECOS12_IPCAG12;0.21;BM12_PIB12;617747.2;ECONMI12_ALU12;3.2;BA;Bancário;S1;PJ;-;PJ - Educação;PJ - Educação superior - graduação e pós-graduação;PJ - Médio                                   ;PJ - Operações com recebíveis;Sem destinação específica;Prefixado;860;262261,51;293185,97;0,00;0,00;0,00;0,00;1020,47;556467,95;0,00;0,00
2020;1;1;FCESP12_IICA12;105.78;PRECOS12_IPCA12;5331.42;PRECOS12_IPCAG12;0.21;BM12_PIB12;617747.2;ECONMI12_ALU12;3.2;BA;Bancário;S1;PJ;-;PJ - Indústrias de transformação;PJ - Fabricação de conservas de frutas;PJ - Médio                                   ;PJ - Capital de giro;Sem destinação específica;Prefixado;<= 15;41191,48;98528,01;43666,51;0,00;0,00;0,00;0,00;183386,00;0,00;0,00
2020;1;1;FCESP12_IICA12;105.78;PRECOS12_IPCA12;5331.42;PRECOS12_IPCAG12;0.21;BM12_PIB12;617747.2;ECONMI12_ALU12;3.2;BA;Bancário;S1;PJ;-;PJ - Indústrias de transformação;PJ - Fabricação de embalagens de papel;PJ - Micro                                   ;PJ - Outros créditos;Sem destinação específica;Pós-fixado;<= 15;0,00;0,00;0,00;0,00;0,00;0,00;11400,95;11400,95;11400,95;11400,95
2020;1;1;FCESP12_IICA12;105.78;PRECOS12_IPCA12;5331.42;PRECOS12_IPCAG12;0.21;BM12_PIB12;617747.2;ECONMI12_ALU12;3.2;BA;Bancário;S2;PF;PF - Empresário;-;-;PF - Sem rendimento                          ;PF - Empréstimo com consignação em folha;Sem destinação específica;Prefixado;<= 15;581,20;184,86;0,00;0,00;0,00;0,00;0,00;766,06;0,00;0,00
2020;1;1;FCESP12_IICA12;105.78;PRECOS12_IPCA12;5331.42;PRECOS12_IPCAG12;0.21;BM12_PIB12;617747.2;ECONMI12_ALU12;3.2;BA;Bancário;S2;PJ;-;PJ - Construção;PJ - Construção de edifícios;PJ - Grande                                  ;PJ - Capital de giro;Sem destinação específica;Prefixado;<= 15;671477,04;2833845,09;466868,20;0,00;0,00;0,00;0,00;3972190,33;0,00;0,00
2020;1;1;FCESP12_IICA12;105.78;PRECOS12_IPCA12;5331.42;PRECOS12_IPCAG12;0.21;BM12_PIB12;617747.2;ECONMI12_ALU12;3.2;BA;Bancário;S2;PJ;-;PJ - Indústrias de transformação;PJ - Preparação e fiação de fibras têxteis naturais, exceto algodão;PJ - Médio                                   ;PJ - Outros créditos;Sem destinação específica;Prefixado;<= 15;0,00;0,00;0,00;0,00;0,00;0,00;1561345,83;1561345,83;0,00;1561345,83
2020;1;1;FCESP12_IICA12;105.78;PRECOS12_IPCA12;5331.42;PRECOS12_IPCAG12;0.21;BM12_PIB12;617747.2;ECONMI12_ALU12;3.2;BA;Bancário;S2;PJ;-;PJ - Transporte, armazenagem e correio;PJ - Agenciamento de cargas, exceto para o transporte marítimo;PJ - Micro                                   ;PJ - Investimento;Sem destinação específica;Prefixado;<= 15;9901,57;26861,76;23079,51;0,00;0,00;0,00;0,00;59842,84;0,00;0,00
2020;1;1;FCESP12_IICA12;105.78;PRECOS12_IPCA12;5331.42;PRECOS12_IPCAG12;0.21;BM12_PIB12;617747.2;ECONMI12_ALU12;3.2;BA;Bancário;S3;PF;PF - Outros;-;-;PF - Mais de 1 a 2 salários mínimos          ;PF - Empréstimo com consignação em folha;Sem destinação específica;Prefixado;28958;7144047,90;19445662,09;33492488,68;16230168,80;4252528,30;0,00;820666,66;81385562,43;2151676,16;4608235,62
2020;1;1;FCESP12_IICA12;105.78;PRECOS12_IPCA12;5331.42;PRECOS12_IPCAG12;0.21;BM12_PIB12;617747.2;ECONMI12_ALU12;3.2;BA;Bancário;S3;PJ;-;"PJ - Comércio; reparação de veículos automotores e motocicletas";-;PJ - Pequeno                                 ;PJ - Financiamento de infraestrutura/desenvolvimento/projeto e outros créditos;Com destinação específica;Pós-fixado;<= 15;77920,60;206859,51;297039,58;55749,16;0,00;0,00;7254,96;644823,81;0,00;0,00
2020;1;1;FCESP12_IICA12;105.78;PRECOS12_IPCA12;5331.42;PRECOS12_IPCAG12;0.21;BM12_PIB12;617747.2;ECONMI12_ALU12;3.2;BA;Cooperativas;S5;PJ;-;PJ - Alojamento e alimentação;PJ - Restaurantes e similares;PJ - Pequeno                                 ;PJ - Operações com recebíveis;Sem destinação específica;Prefixado;87;107218,50;0,00;0,00;0,00;0,00;0,00;0,00;107218,50;0,00;0,00
2020;1;1;FCESP12_IICA12;105.78;PRECOS12_IPCA12;5331.42;PRECOS12_IPCAG12;0.21;BM12_PIB12;617747.2;ECONMI12_ALU12;3.2;BA;Cooperativas;S5;PJ;-;"PJ - Comércio; reparação de veículos automotores e motocicletas";PJ - Comércio varejista de madeira e artefatos;PJ - Pequeno                                 ;PJ - Capital de giro;Sem destinação específica;Prefixado;<= 15;46003,21;106707,62;191271,66;0,00;0,00;0,00;0,00;343982,49;0,00;9709,23
2020;1;1;FCESP12_IICA12;105.78;PRECOS12_IPCA12;5331.42;PRECOS12_IPCAG12;0.21;BM12_PIB12;617747.2;ECONMI12_ALU12;3.2;BA;Não bancário;S4;PF;PF - Autônomo;-;-;PF - Mais de 3 a 5 salários mínimos          ;PF - Cartão de crédito;Sem destinação específica;Prefixado;20272;7011273,15;2133614,05;23021,75;0,00;0,00;0,00;1002485,86;10170394,81;737013,82;971333,29
2020;1;1;FCESP12_IICA12;105.78;PRECOS12_IPCA12;5331.42;PRECOS12_IPCAG12;0.21;BM12_PIB12;617747.2;ECONMI12_ALU12;3.2;BA;Não bancário;S4;PJ;-;PJ - Saúde humana e serviços sociais;PJ - Atividades de atendimento hospitalar, exceto pronto-socorro e unidades para atendimento a urgências;PJ - Pequeno                                 ;PJ - Financiamento de infraestrutura/desenvolvimento/projeto e outros créditos;Com destinação específica;Prefixado;<= 15;10304,22;30510,63;81361,69;0,00;0,00;0,00;0,00;122176,54;0,00;0,00
2020;1;1;FCESP12_IICA12;105.78;PRECOS12_IPCA12;5331.42;PRECOS12_IPCAG12;0.21;BM12_PIB12;617747.2;ECONMI12_ALU12;3.2;CE;Bancário;S1;PF;PF - Aposentado/pensionista;-;-;PF - Mais de 10 a 20 salários mínimos        ;PF - Outros créditos;Com destinação específica;Pós-fixado;<= 15;33806,54;89973,83;190665,54;134119,14;145776,06;0,00;0,00;594341,11;0,00;0,00
2020;1;1;FCESP12_IICA12;105.78;PRECOS12_IPCA12;5331.42;PRECOS12_IPCAG12;0.21;BM12_PIB12;617747.2;ECONMI12_ALU12;3.2;CE;Bancário;S1;PJ;-;PJ - Água, esgoto, atividades de gestão de resíduos e descontaminação;PJ - Distribuição de água por caminhões;PJ - Micro                                   ;PJ - Capital de giro rotativo;Sem destinação específica;Prefixado;<= 15;27,06;0,00;0,00;0,00;0,00;0,00;3907,35;3934,41;3907,35;3907,35
2020;1;1;FCESP12_IICA12;105.78;PRECOS12_IPCA12;5331.42;PRECOS12_IPCAG12;0.21;BM12_PIB12;617747.2;ECONMI12_ALU12;3.2;CE;Bancário;S1;PJ;-;PJ - Atividades profissionais, científicas e técnicas;PJ - Atividades de produção de fotografias, exceto aérea e submarina;PJ - Micro                                   ;PJ - Capital de giro;Sem destinação específica;Prefixado;<= 15;12240,02;25126,79;862,20;0,00;0,00;0,00;7773,23;46002,24;7605,73;7605,73
2020;1;1;FCESP12_IICA12;105.78;PRECOS12_IPCA12;5331.42;PRECOS12_IPCAG12;0.21;BM12_PIB12;617747.2;ECONMI12_ALU12;3.2;CE;Bancário;S1;PJ;-;"PJ - Comércio; reparação de veículos automotores e motocicletas";PJ - Comércio atacadista de cerveja, chope e refrigerante;PJ - Micro                                   ;PJ - Capital de giro rotativo;Sem destinação específica;Prefixado;<= 15;298,71;0,00;0,00;0,00;0,00;0,00;0,00;298,71;0,00;0,00
2020;1;1;FCESP12_IICA12;105.78;PRECOS12_IPCA12;5331.42;PRECOS12_IPCAG12;0.21;BM12_PIB12;617747.2;ECONMI12_ALU12;3.2;CE;Bancário;S1;PJ;-;"PJ - Comércio; reparação de veículos automotores e motocicletas";PJ - Comércio atacadista de mercadorias em geral, sem predominância de alimentos ou de insumos agropecuários;PJ - Médio                                   ;PJ - Investimento;Sem destinação específica;Prefixado;<= 15;44273,83;125656,82;281724,73;62903,01;0,00;0,00;0,00;514558,39;0,00;0,00
2020;1;1;FCESP12_IICA12;105.78;PRECOS12_IPCA12;5331.42;PRECOS12_IPCAG12;0.21;BM12_PIB12;617747.2;ECONMI12_ALU12;3.2;CE;Bancário;S1;PJ;-;PJ - Indústrias de transformação;PJ - Fabricação de outros produtos alimentícios não especificados anteriormente;PJ - Médio                                   ;PJ - Capital de giro;Sem destinação específica;Pós-fixado;<= 15;22678,44;60668,30;110094,67;0,00;0,00;0,00;0,00;193441,41;0,00;0,00
2020;1;1;FCESP12_IICA12;105.78;PRECOS12_IPCA12;5331.42;PRECOS12_IPCAG12;0.21;BM12_PIB12;617747.2;ECONMI12_ALU12;3.2;CE;Bancário;S1;PJ;-;PJ - Indústrias de transformação;PJ - Fabricação de produtos de papel, cartolina, papel-cartão e papelão ondulado para uso comercial e de escritório;PJ - Micro                                   ;PJ - Investimento;Sem destinação específica;Prefixado;<= 15;4636,08;12051,53;13061,50;0,00;0,00;0,00;0,00;29749,11;0,00;0,00
2020;1;1;FCESP12_IICA12;105.78;PRECOS12_IPCA12;5331.42;PRECOS12_IPCAG12;0.21;BM12_PIB12;617747.2;ECONMI12_ALU12;3.2;CE;Bancário;S1;PJ;-;PJ - Indústrias de transformação;PJ - Serviços de prótese dentária;PJ - Micro                                   ;PJ - Capital de giro;Sem destinação específica;Pós-fixado;<= 15;891,39;2447,23;3816,43;0,00;0,00;0,00;2587,96;9743,01;7919,51;9743,01
2020;1;1;FCESP12_IICA12;105.78;PRECOS12_IPCA12;5331.42;PRECOS12_IPCAG12;0.21;BM12_PIB12;617747.2;ECONMI12_ALU12;3.2;CE;Bancário;S1;PJ;-;PJ - Informação e comunicação;-;PJ - Pequeno                                 ;PJ - Capital de giro;Sem destinação específica;Prefixado;19;147401,08;357368,81;418436,87;30437,65;0,00;0,00;2703,51;956347,92;0,00;0,00
2020;1;1;FCESP12_IICA12;105.78;PRECOS12_IPCA12;5331.42;PRECOS12_IPCAG12;0.21;BM12_PIB12;617747.2;ECONMI12_ALU12;3.2;CE;Bancário;S2;PF;PF - Servidor ou empregado público;-;-;PF - Indisponível                            ;PF - Empréstimo sem consignação em folha;Sem destinação específica;Prefixado;<= 15;3387,97;5788,80;418,96;0,00;0,00;0,00;4030,81;13626,54;1801,17;10067,13
